,id,neighborhood_overview,notes,transit,access,host_since,host_about,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,is_location_exact,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month,availability,zipcode_median_price,relative_zipcode_price,amenities_,amenities_Smoke_Detector,amenities_Fire_Extinguisher,amenities_TV,amenities_Shampoo,amenities_Cat(s),amenities_Pets_live_on_this_property,amenities_Free_Parking_on_Street,amenities_Gym,amenities_Wireless_Internet,amenities_Safety_Card,amenities_Indoor_Fireplace,amenities_Cable_TV,amenities_Hangers,amenities_Wheelchair_Accessible,amenities_Laptop_Friendly_Workspace,amenities_Iron,amenities_Elevator_in_Building,amenities_Dryer,amenities_First_Aid_Kit,amenities_Other_pet(s),amenities_Free_Parking_on_Premises,amenities_Dog(s),amenities_Carbon_Monoxide_Detector,amenities_Essentials,amenities_Kitchen,amenities_Breakfast,amenities_Hot_Tub,amenities_Pool,amenities_Washer_/_Dryer,amenities_Family/Kid_Friendly,amenities_Smoking_Allowed,amenities_Pets_Allowed,amenities_24-Hour_Check-in,amenities_Buzzer/Wireless_Intercom,amenities_translation_missing:_en.hosting_amenity_49,amenities_Lock_on_Bedroom_Door,amenities_Washer,amenities_Hair_Dryer,amenities_Doorman,amenities_Heating,amenities_Internet,amenities_Air_Conditioning,amenities_translation_missing:_en.hosting_amenity_50,amenities_Paid_Parking_Off_Premises,amenities_Suitable_for_Events,house_rules_LONG,house_rules_MEDIUM,house_rules_SHORT,host_response_time_a few days or more,host_response_time_within a day,host_response_time_within a few hours,host_response_time_within an hour,host_response_rate_HIGH,host_response_rate_LOW,host_response_rate_MEDIUM,host_acceptance_rate_HIGH,host_acceptance_rate_LOW,host_acceptance_rate_MEDIUM,neighbourhood_cleansed_Allston,neighbourhood_cleansed_Back Bay,neighbourhood_cleansed_Bay Village,neighbourhood_cleansed_Beacon Hill,neighbourhood_cleansed_Brighton,neighbourhood_cleansed_Charlestown,neighbourhood_cleansed_Chinatown,neighbourhood_cleansed_Dorchester,neighbourhood_cleansed_Downtown,neighbourhood_cleansed_East Boston,neighbourhood_cleansed_Fenway,neighbourhood_cleansed_Hyde Park,neighbourhood_cleansed_Jamaica Plain,neighbourhood_cleansed_Leather District,neighbourhood_cleansed_Longwood Medical Area,neighbourhood_cleansed_Mattapan,neighbourhood_cleansed_Mission Hill,neighbourhood_cleansed_North End,neighbourhood_cleansed_Roslindale,neighbourhood_cleansed_Roxbury,neighbourhood_cleansed_South Boston,neighbourhood_cleansed_South Boston Waterfront,neighbourhood_cleansed_South End,neighbourhood_cleansed_West End,neighbourhood_cleansed_West Roxbury,property_type_Apartment,property_type_Bed & Breakfast,property_type_Boat,property_type_Camper/RV,property_type_Condominium,property_type_Dorm,property_type_Entire Floor,property_type_Guesthouse,property_type_House,property_type_Loft,property_type_Other,property_type_Townhouse,property_type_Villa,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,calendar_updated_more than a month ago,calendar_updated_today,calendar_updated_yesterday,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_super_strict_30
29,1810172,True,True,True,True,1160,True,True,2,True,True,True,2,1.0,1.0,1.0,67.0,0.0,40.0,1,5.0,1,1125,20,94.0,96.0,10.0,9.0,10.0,10.0,9.0,10.0,False,False,False,2,0.58,0.8493150684931506,75.0,0.8933333333333333,False,True,False,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True,True,True,False,False,False,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
30,6513924,True,True,True,True,897,True,False,1,True,True,True,1,1.0,1.0,1.0,55.0,0.0,0.0,1,0.0,1,4,30,78.0,92.0,10.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,1.93,0.35342465753424657,75.0,0.7333333333333333,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
31,7093109,True,False,False,False,506,False,False,1,True,True,True,6,1.0,2.0,2.0,200.0,200.0,85.0,4,20.0,2,1125,2,170.0,100.0,10.0,10.0,10.0,10.0,9.0,10.0,True,False,False,1,0.38,0.9671232876712329,75.0,2.6666666666666665,False,True,True,True,True,False,False,False,False,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
32,14690527,False,False,False,False,629,False,False,1,True,True,True,4,1.0,1.0,2.0,150.0,0.0,0.0,1,0.0,1,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,True,False,False,1,0.0,0.04657534246575343,75.0,2.0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True,True,True,False,True,False,True,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
33,7086825,False,False,False,False,537,False,True,3,True,True,True,1,1.0,1.0,1.0,49.0,0.0,0.0,1,10.0,5,1125,10,144.0,98.0,9.0,9.0,10.0,10.0,9.0,10.0,False,False,False,3,0.72,0.8904109589041096,75.0,0.6533333333333333,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
34,1861070,True,True,True,True,1158,True,False,1,True,False,True,1,1.5,1.0,1.0,75.0,0.0,0.0,1,0.0,1,1125,17,145.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.59,0.9917808219178083,75.0,1.0,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
35,4283698,True,True,True,True,2146,True,False,2,True,True,True,4,1.0,1.0,2.0,110.0,0.0,25.0,2,20.0,3,1125,55,76.0,87.0,9.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,2.36,0.821917808219178,75.0,1.4666666666666666,False,True,True,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
36,10116095,True,False,False,True,1875,True,False,1,True,False,False,2,1.0,1.0,1.0,115.0,200.0,35.0,1,0.0,1,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.9616438356164384,75.0,1.5333333333333334,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
37,8548176,True,False,True,True,1272,True,False,5,True,True,True,16,1.0,3.0,5.0,125.0,250.0,50.0,1,25.0,1,1125,24,86.0,91.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,3,2.07,0.9616438356164384,75.0,1.6666666666666667,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
38,4922204,True,True,True,True,1272,True,False,5,True,True,True,16,2.5,3.0,7.0,200.0,250.0,50.0,1,25.0,1,1125,82,87.0,95.0,10.0,10.0,10.0,10.0,10.0,9.0,False,False,False,3,4.32,0.9397260273972603,75.0,2.6666666666666665,False,True,True,True,True,False,False,False,False,True,True,True,False,True,False,True,True,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
39,4085362,True,True,True,True,1565,True,True,2,True,True,True,2,2.0,1.0,1.0,75.0,0.0,10.0,1,15.0,1,1125,20,74.0,97.0,10.0,10.0,10.0,10.0,10.0,10.0,False,True,True,2,0.87,0.989041095890411,75.0,1.0,False,True,True,True,True,False,True,False,False,True,True,True,False,True,False,True,True,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0
40,3755609,True,True,True,True,840,True,False,1,True,True,True,1,1.0,1.0,1.0,78.0,500.0,25.0,1,0.0,3,1125,21,102.0,95.0,9.0,9.0,10.0,10.0,9.0,9.0,True,False,False,1,0.87,0.9287671232876712,75.0,1.04,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
41,13768853,False,True,False,False,443,False,False,1,True,True,True,4,1.0,1.0,2.0,50.0,0.0,10.0,1,0.0,2,15,10,86.0,96.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,5.77,0.0,75.0,0.6666666666666666,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
42,1936861,True,True,True,True,1099,True,True,1,True,True,True,1,1.0,1.0,1.0,60.0,0.0,0.0,1,10.0,1,1125,143,80.0,98.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,4.39,0.9726027397260274,75.0,0.8,False,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
43,4461111,True,True,True,True,976,True,True,3,True,True,True,1,1.5,1.0,1.0,45.0,0.0,0.0,1,0.0,2,1125,2,162.0,100.0,9.0,10.0,10.0,9.0,7.0,9.0,False,False,False,3,0.54,0.6958904109589041,75.0,0.6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
44,1724900,True,True,True,True,1211,True,False,2,True,False,True,4,1.0,2.0,2.0,145.0,446.0,56.0,3,33.0,5,1125,26,87.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,2,0.74,0.8383561643835616,75.0,1.9333333333333333,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,False,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
45,13937181,False,False,False,False,130,True,False,1,True,False,True,2,2.0,1.0,1.0,45.0,0.0,0.0,1,10.0,2,1125,5,73.0,96.0,10.0,9.0,10.0,10.0,9.0,9.0,False,False,False,1,3.13,0.3643835616438356,75.0,0.6,False,True,True,False,False,False,False,False,False,True,True,False,False,True,False,True,True,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0
46,3968797,True,True,True,True,1398,True,True,2,True,True,True,2,1.5,1.0,1.0,85.0,0.0,10.0,1,0.0,1,1125,29,81.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,2,1.67,0.7315068493150685,75.0,1.1333333333333333,False,False,False,True,False,True,True,False,False,True,False,True,True,True,False,True,True,False,True,False,True,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
47,1494726,True,True,True,True,1221,True,False,1,True,True,True,1,1.0,1.0,1.0,75.0,200.0,50.0,1,25.0,3,1125,9,138.0,93.0,9.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,0.37,0.9726027397260274,75.0,1.0,False,True,True,False,False,True,True,False,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0
48,8473851,True,False,True,True,425,False,False,1,True,True,True,2,2.0,1.0,1.0,50.0,0.0,0.0,1,10.0,2,1125,14,95.0,99.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,1.23,0.4410958904109589,75.0,0.6666666666666666,False,True,False,True,True,True,True,False,False,True,False,False,True,True,False,True,True,False,True,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
49,3575220,True,False,True,True,976,True,True,3,True,True,True,1,2.5,1.0,1.0,45.0,0.0,0.0,1,0.0,2,1125,8,88.0,97.0,10.0,9.0,10.0,10.0,9.0,10.0,False,False,False,3,0.33,0.7123287671232876,75.0,0.6,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,True,True,False,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
50,1591827,True,True,True,True,1177,True,False,1,True,True,True,2,1.0,1.0,1.0,60.0,0.0,0.0,2,50.0,2,5,117,80.0,92.0,10.0,10.0,10.0,10.0,9.0,9.0,False,False,False,1,3.22,0.6794520547945205,75.0,0.8,False,True,True,True,True,True,True,False,False,True,False,False,True,False,False,False,False,False,True,True,False,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
51,3229255,True,True,True,True,898,True,True,1,True,True,True,3,1.0,1.0,1.0,95.0,250.0,35.0,1,0.0,1,180,53,85.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,2.07,0.7068493150684931,75.0,1.2666666666666666,False,True,True,True,True,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,True,True,True,False,False,False,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
52,1721016,True,True,True,True,1211,True,False,2,True,False,False,2,1.0,0.0,1.0,89.0,223.0,45.0,2,39.0,3,1125,3,164.0,100.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,2,0.12,0.9534246575342465,75.0,1.1866666666666668,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
53,12535687,True,True,True,True,597,False,False,1,True,False,True,3,1.0,0.0,2.0,110.0,0.0,25.0,1,25.0,2,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.9123287671232877,75.0,1.4666666666666666,False,True,True,False,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,True,False,True,False,True,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
54,12994227,False,False,True,False,1172,True,False,1,True,True,False,2,1.0,1.0,1.0,65.0,0.0,20.0,1,15.0,1,1125,0,2224.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,0.0,0.7095890410958904,75.0,0.8666666666666667,False,True,True,True,True,False,True,False,False,True,False,True,False,True,False,True,True,False,True,True,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,True,True,False,False,False,False,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
55,12927298,False,True,False,True,212,True,False,1,True,True,True,7,2.0,3.0,3.0,285.0,500.0,125.0,5,25.0,3,1125,2,72.0,80.0,10.0,10.0,10.0,10.0,8.0,6.0,False,False,False,1,1.15,0.9068493150684932,75.0,3.8,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,False,False,True,False,False,True,False,True,False,False,False,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
56,169938,False,False,False,False,1955,True,False,1,True,False,True,4,1.0,1.0,1.0,140.0,0.0,125.0,4,0.0,3,730,1,75.0,91.91666666666667,9.43157132512672,9.25804119985544,9.64629294755877,9.646548608601373,9.414042707202317,9.16823444283647,False,False,False,1,1.0,0.39452054794520547,100.0,1.4,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0
57,594693,False,False,False,False,1678,True,False,2,True,False,True,2,1.0,1.0,1.0,70.0,0.0,10.0,1,10.0,2,1125,23,73.0,93.0,9.0,8.0,10.0,10.0,10.0,9.0,False,False,False,2,0.46,0.8986301369863013,100.0,0.7,False,True,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,True,False,False,False,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
58,2384581,False,True,False,False,1012,True,False,2,True,True,True,2,1.0,1.0,1.0,95.0,0.0,0.0,1,20.0,1,14,14,377.0,93.0,9.0,9.0,10.0,10.0,10.0,9.0,False,False,False,2,0.46,1.0,100.0,0.95,False,False,False,True,True,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,False,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
59,735970,True,False,True,True,1498,True,False,1,True,False,True,2,1.0,1.0,1.0,55.0,0.0,0.0,1,0.0,300,365,3,545.0,100.0,10.0,9.0,9.0,9.0,10.0,10.0,False,False,False,1,0.06,0.0,100.0,0.55,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
60,4262255,True,False,True,False,781,True,True,1,True,True,True,2,1.0,1.0,1.0,80.0,0.0,0.0,1,0.0,2,8,57,80.0,99.0,10.0,10.0,10.0,10.0,10.0,10.0,False,False,False,1,2.48,0.8246575342465754,100.0,0.8,False,True,True,True,True,False,False,False,False,True,True,False,False,True,False,False,True,False,True,True,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0
61,4000384,True,True,True,True,1053,False,False,2,True,True,True,2,1.0,1.0,1.0,120.0,0.0,0.0,1,0.0,2,1125,58,89.0,97.0,10.0,10.0,10.0,10.0,9.0,10.0,False,False,False,1,2.36,0.29863013698630136,99.0,1.2121212121212122,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,True,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True,False,True,True,False,False,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
62,6693305,False,False,False,False,947,True,True,4,True,True,True,2,1.0,1.0,1.0,65.0,0.0,0.0,1,0.0,1,1125,1,500.0,100.0,10.0,8.0,10.0,10.0,10.0,10.0,False,False,False,4,0.07,0.0,100.0,0.65,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0
